"Unidade_Sanitaria","Mes","indicator","instrument1","instrument2","num1","num2","rate_ratio","lo","hi","data_quality","concordance_oldversion"
"CS Messica","Jul","Testados","LR","SIS_MA",626,2068,3.30351437699681,3.01948518311481,3.61825619720223,"low",-2.30351437699681
"CS Messica","Jun","Testados","LR","SIS_MA",3677,2908,0.790862115855317,0.753057450609178,0.830506607858662,"medium",0.209137884144683
"CS Messica","Mar","Testados","LR","SIS_MA",3350,2364,0.705671641791045,0.669198786564742,0.744042165362632,"low",0.294328358208955
"CS Messica","May","Testados","LR","SIS_MA",1555,3385,2.17684887459807,2.04937402274756,2.31303857523832,"low",-1.17684887459807
"CS Muanza Baixo","Apr","Testados","LR","SIS_MA",264,266,1.00757575757576,0.846611688282833,1.19917876172197,"high",-0.00757575757575758
"CS Muanza Baixo","Jul","Testados","LR","SIS_MA",164,173,1.05487804878049,0.847032293443893,1.31416455811539,"high",-0.0548780487804878
"CS Muanza Baixo","Jun","Testados","LR","SIS_MA",238,252,1.05882352941176,0.883383633633073,1.26941264981371,"high",-0.0588235294117647
"CS Muanza Baixo","Mar","Testados","LR","SIS_MA",34,120,3.52941176470588,2.39427301249036,5.32900221332529,"low",-2.52941176470588
"CS Muanza Baixo","May","Testados","LR","SIS_MA",284,281,0.98943661971831,0.836005323066337,1.17098169691299,"high",0.0105633802816901
"CS Muanza Sede","Apr","Testados","LR","SIS_MA",816,1082,1.32598039215686,1.2096720894295,1.45390629783967,"low",-0.325980392156863
"CS Muanza Sede","Feb","Testados","LR","SIS_MA",678,704,1.03834808259587,0.933085032605591,1.15554898879364,"high",-0.0383480825958702
"CS Muanza Sede","Jul","Testados","LR","SIS_MA",228,516,2.26315789473684,1.93280351630984,2.65663466092757,"low",-1.26315789473684
"CS Muanza Sede","Jun","Testados","LR","SIS_MA",549,803,1.46265938069217,1.31057233857585,1.6333377080804,"low",-0.462659380692168
"CS Muanza Sede","Mar","Testados","LR","SIS_MA",689,624,0.905660377358491,0.811384718774069,1.01073700303478,"high",0.0943396226415094
"CS Muanza Sede","May","Testados","LR","SIS_MA",655,1091,1.66564885496183,1.51045593767159,1.83790326864066,"low",-0.665648854961832
"CS Munhava","Apr","Testados","LR","SIS_MA",4961,4618,0.930860713565813,0.894098470743409,0.969120459442179,"high",0.0691392864341867
"CS Munhava","Feb","Testados","LR","SIS_MA",1360,4152,3.05294117647059,2.87089137412184,3.24810510783606,"low",-2.05294117647059
"CS Munhava","Jul","Testados","LR","SIS_MA",2960,3904,1.31891891891892,1.25707382776206,1.38391641797418,"low",-0.318918918918919
"CS Munhava","Jun","Testados","LR","SIS_MA",3268,3832,1.17258261933905,1.11882395926094,1.22897805828441,"medium",-0.172582619339045
"CS Munhava","Mar","Testados","LR","SIS_MA",1670,4358,2.60958083832335,2.46587792631092,2.76265329635701,"low",-1.60958083832335
"CS Munhava","May","Testados","LR","SIS_MA",3752,4436,1.18230277185501,1.13175050076015,1.23516225823548,"medium",-0.182302771855011
"CS Vila Nova","Apr","Testados","LR","SIS_MA",3713,3446,0.928090492862914,0.885788069495836,0.972393455819717,"high",0.0719095071370859
"CS Vila Nova","Feb","Testados","LR","SIS_MA",3110,3805,1.22347266881029,1.16654920436491,1.28324696384394,"medium",-0.223472668810289
"CS Vila Nova","Jul","Testados","LR","SIS_MA",1781,2940,1.65075800112296,1.55587661269781,1.7518041364328,"low",-0.650758001122965
"CS Vila Nova","Jun","Testados","LR","SIS_MA",2919,3460,1.18533744433025,1.128038162046,1.24561211114179,"medium",-0.18533744433025
"CS Vila Nova","Mar","Testados","LR","SIS_MA",3510,5956,1.6968660968661,1.62727493375943,1.76963377406229,"low",-0.696866096866097
"CS Vila Nova","May","Testados","LR","SIS_MA",3104,3882,1.25064432989691,1.19268520756433,1.31150220307601,"medium",-0.250644329896907
"Eduardo Mondlane","Jul","Testados","LR","SIS_MA",4399,5620,1.27756308251875,1.22791693308956,1.32927996048953,"low",-0.277563082518754
"Eduardo Mondlane","Jun","Testados","LR","SIS_MA",6316,6508,1.03039898670044,0.995184743377655,1.06686407921442,"high",-0.0303989867004433
"Eduardo Mondlane","May","Testados","LR","SIS_MA",6375,7629,1.19670588235294,1.15740756625557,1.23736927171359,"medium",-0.196705882352941
"HD Gondola","Apr","Testados","LR","SIS_MA",4035,6757,1.67459727385378,1.61031296170889,1.74161591111788,"low",-0.674597273853779
"HD Gondola","Feb","Testados","LR","SIS_MA",2131,5992,2.81182543406851,2.67574531011324,2.95569462960271,"low",-1.81182543406851
"HD Gondola","Jul","Testados","LR","SIS_MA",2970,7027,2.36599326599327,2.26631678325646,2.47051881726847,"low",-1.36599326599327
"HD Gondola","Jun","Testados","LR","SIS_MA",2655,6705,2.52542372881356,2.41406899762794,2.64249782156838,"low",-1.52542372881356
"HD Gondola","Mar","Testados","LR","SIS_MA",2246,4752,2.11576135351736,2.01176692527802,2.22563958979561,"low",-1.11576135351736
"HD Gondola","May","Testados","LR","SIS_MA",5517,9331,1.69131774515135,1.63576879789769,1.7488779508845,"low",-0.69131774515135
"HD Manica","Apr","Testados","LR","SIS_MA",5625,9341,1.66062222222222,1.60641594480471,1.71677461827057,"low",-0.660622222222222
"HD Manica","May","Testados","LR","SIS_MA",4422,3480,0.786974219810041,0.752570650511523,0.822901707763534,"medium",0.213025780189959
"HR Nhamatanda","Jun","Testados","LR","SIS_MA",2542,3275,1.28835562549174,1.22293120787389,1.35739641164898,"low",-0.288355625491739
"HR Nhamatanda","May","Testados","LR","SIS_MA",3032,3487,1.15006596306069,1.09511878101587,1.20782059632618,"high",-0.150065963060686
"CS Cheadeia","Jul","Positivos","LR","SIS_MA",45,48,1.06666666666667,0.695297595520978,1.6390076396029,"high",-0.0666666666666667
"CS Cheadeia","Jun","Positivos","LR","SIS_MA",62,60,0.967741935483871,0.667131682783893,1.40295871043691,"high",0.032258064516129
"CS Cheadeia","May","Positivos","LR","SIS_MA",60,65,1.08333333333333,0.750904833866924,1.56518088320726,"high",-0.0833333333333333
"CS Dondo","Apr","Positivos","LR","SIS_MA",664,3105,4.67620481927711,4.29888639693395,5.09260085983141,"low",-3.67620481927711
"CS Dondo","Feb","Positivos","LR","SIS_MA",502,962,1.91633466135458,1.71850506628534,2.13897660835181,"low",-0.916334661354582
"CS Dondo","Jul","Positivos","LR","SIS_MA",521,1181,2.26679462571977,2.04302577566598,2.51776818515253,"low",-1.26679462571977
"CS Dondo","Jun","Positivos","LR","SIS_MA",379,1233,3.2532981530343,2.89719164839426,3.65988902507352,"low",-2.2532981530343
"CS Dondo","Mar","Positivos","LR","SIS_MA",358,1305,3.64525139664804,3.24048366718673,4.10894567541081,"low",-2.64525139664804
"CS Dondo","May","Positivos","LR","SIS_MA",569,1710,3.00527240773286,2.73169001719027,3.3101128404094,"low",-2.00527240773286
"CS Inchope","Apr","Positivos","LR","SIS_MA",919,720,0.783460282916213,0.709655943664458,0.864681251050478,"medium",0.216539717083787
"CS Inchope","Feb","Positivos","LR","SIS_MA",174,569,3.27011494252874,2.75472757014434,3.89794407974767,"low",-2.27011494252874
"CS Inchope","Jul","Positivos","LR","SIS_MA",563,607,1.07815275310835,0.959745110924354,1.21132548034277,"high",-0.0781527531083481
"CS Inchope","Jun","Positivos","LR","SIS_MA",986,803,0.814401622718053,0.741028333130647,0.894834450709993,"medium",0.185598377281947
"CS Inchope","Mar","Positivos","LR","SIS_MA",326,582,1.78527607361963,1.55622636434229,2.05084459050733,"low",-0.785276073619632
"CS Inchope","May","Positivos","LR","SIS_MA",855,993,1.16140350877193,1.05884261872618,1.27410418589443,"high",-0.16140350877193
"CS Mafambisse","Apr","Positivos","LR","SIS_MA",800,1069,1.33625,1.21811013285363,1.46630571317803,"low",-0.33625
"CS Mafambisse","Feb","Positivos","LR","SIS_MA",943,1040,1.10286320254507,1.00885039640126,1.20575508495165,"high",-0.102863202545069
"CS Mafambisse","Jul","Positivos","LR","SIS_MA",817,1067,1.30599755201958,1.19113760689459,1.43234102448167,"medium",-0.305997552019584
"CS Mafambisse","Jun","Positivos","LR","SIS_MA",857,1343,1.56709451575263,1.43732427035822,1.70929559960572,"low",-0.567094515752625
"CS Mafambisse","Mar","Positivos","LR","SIS_MA",489,654,1.33742331288344,1.18771997676203,1.50677732524045,"medium",-0.337423312883436
"CS Mafambisse","May","Positivos","LR","SIS_MA",1022,1342,1.31311154598826,1.2095871711752,1.42582480155083,"low",-0.313111545988258
"CS Mascarenhas","Apr","Positivos","LR","SIS_MA",41,279,6.80487804878049,4.89001318839853,9.6910257077805,"low",-5.80487804878049
"CS Mascarenhas","Feb","Positivos","LR","SIS_MA",69,163,2.36231884057971,1.77222861535673,3.17765284833033,"low",-1.36231884057971
"CS Mascarenhas","Jul","Positivos","LR","SIS_MA",144,338,2.34722222222222,1.92567881705991,2.87298257999675,"low",-1.34722222222222
"CS Mascarenhas","Jun","Positivos","LR","SIS_MA",282,458,1.6241134751773,1.39712800140007,1.89060582664052,"low",-0.624113475177305
"CS Mascarenhas","Mar","Positivos","LR","SIS_MA",144,258,1.79166666666667,1.45559934629506,2.21243586725989,"low",-0.791666666666667
"CS Mascarenhas","May","Positivos","LR","SIS_MA",167,238,1.4251497005988,1.16441951632669,1.74752375008248,"medium",-0.425149700598802
"CS Messica","Apr","Positivos","LR","SIS_MA",3601,2413,0.670091641210775,0.636152355934737,0.705747731438899,"low",0.329908358789225
"CS Messica","Feb","Positivos","LR","SIS_MA",2874,3031,1.05462769659012,1.00182910562563,1.11022835171078,"high",-0.0546276965901183
"CS Messica","Jul","Positivos","LR","SIS_MA",337,1311,3.89020771513353,3.44869654442336,4.39799509565672,"low",-2.89020771513353
"CS Messica","Jun","Positivos","LR","SIS_MA",2659,1937,0.728469349379466,0.686689124746418,0.772685837902229,"low",0.271530650620534
"CS Messica","Mar","Positivos","LR","SIS_MA",2207,31,0.0140462165835976,0.00952019054253429,0.0199961322152688,"low",0.985953783416402
"CS Messica","May","Positivos","LR","SIS_MA",956,2473,2.58682008368201,2.39977497650113,2.79020601286095,"low",-1.58682008368201
"CS Muanza Baixo","Jul","Positivos","LR","SIS_MA",104,109,1.04807692307692,0.793744262451901,1.38456360175593,"high",-0.0480769230769231
"CS Muanza Baixo","Jun","Positivos","LR","SIS_MA",180,194,1.07777777777778,0.875349243822209,1.3275768588384,"high",-0.0777777777777778
"CS Muanza Baixo","May","Positivos","LR","SIS_MA",203,202,0.995073891625616,0.814876881383962,1.21508763913264,"high",0.00492610837438424
"CS Muanza Sede","Jul","Positivos","LR","SIS_MA",80,186,2.325,1.77972586284169,3.06075585702895,"low",-1.325
"CS Muanza Sede","Jun","Positivos","LR","SIS_MA",295,453,1.53559322033898,1.3232204041394,1.78420267026549,"low",-0.535593220338983
"CS Muanza Sede","May","Positivos","LR","SIS_MA",296,612,2.06756756756757,1.79674714242688,2.38343096249478,"low",-1.06756756756757
"CS Munhava","Apr","Positivos","LR","SIS_MA",758,580,0.765171503957784,0.685565114270694,0.85367549278605,"medium",0.234828496042216
"CS Munhava","Feb","Positivos","LR","SIS_MA",219,613,2.79908675799087,2.39499901792907,3.28120203764093,"low",-1.79908675799087
"CS Munhava","Jul","Positivos","LR","SIS_MA",434,540,1.24423963133641,1.09451445636986,1.41509312540852,"high",-0.244239631336406
"CS Munhava","Jun","Positivos","LR","SIS_MA",722,816,1.13019390581717,1.02123938467252,1.25097165061842,"high",-0.130193905817175
"CS Munhava","Mar","Positivos","LR","SIS_MA",168,352,2.0952380952381,1.73856809060566,2.53325649746474,"low",-1.0952380952381
"CS Munhava","May","Positivos","LR","SIS_MA",689,838,1.21625544267054,1.09832185654262,1.34719905280079,"high",-0.216255442670537
"CS Vila Nova","Apr","Positivos","LR","SIS_MA",1995,3021,1.51428571428571,1.43056106552447,1.60317660175341,"low",-0.514285714285714
"CS Vila Nova","Feb","Positivos","LR","SIS_MA",2225,3182,1.43011235955056,1.35428302400063,1.51038643615204,"low",-0.430112359550562
"CS Vila Nova","Jul","Positivos","LR","SIS_MA",646,891,1.37925696594427,1.24499959459372,1.52864139263613,"low",-0.379256965944272
"CS Vila Nova","Jun","Positivos","LR","SIS_MA",1317,1563,1.18678815489749,1.10218698465903,1.27803335558383,"medium",-0.186788154897494
"CS Vila Nova","Mar","Positivos","LR","SIS_MA",1790,2962,1.65474860335196,1.55991451387807,1.7557270148972,"low",-0.654748603351955
"CS Vila Nova","May","Positivos","LR","SIS_MA",1449,2042,1.40924775707384,1.31684706696087,1.50842851458348,"low",-0.409247757073844
"Eduardo Mondlane","Apr","Positivos","LR","SIS_MA",3404,5850,1.71856639247944,1.64718194457586,1.7932577204903,"low",-0.718566392479436
"Eduardo Mondlane","Feb","Positivos","LR","SIS_MA",4805,4261,0.88678459937565,0.85075501055094,0.924316277978066,"high",0.11321540062435
"Eduardo Mondlane","Jul","Positivos","LR","SIS_MA",1475,2257,1.53016949152542,1.43233869159457,1.63505861489634,"low",-0.530169491525424
"Eduardo Mondlane","Jun","Positivos","LR","SIS_MA",2693,2681,0.995544002970665,0.943355411166319,1.05061808713991,"high",0.00445599702933531
"Eduardo Mondlane","Mar","Positivos","LR","SIS_MA",2617,3858,1.47420710737486,1.40245479892097,1.54981554898932,"low",-0.474207107374857
"Eduardo Mondlane","May","Positivos","LR","SIS_MA",2602,3488,1.34050730207533,1.2737796121044,1.41086450491687,"low",-0.340507302075327
"HD Gondola","Apr","Positivos","LR","SIS_MA",3161,4276,1.3527364757988,1.29164889674782,1.41682652958037,"low",-0.352736475798798
"HD Gondola","Feb","Positivos","LR","SIS_MA",1705,4763,2.79354838709677,2.64265431557288,2.95414261229148,"low",-1.79354838709677
"HD Gondola","Jul","Positivos","LR","SIS_MA",2218,3323,1.49819657348963,1.41937786914515,1.58162306353091,"low",-0.49819657348963
"HD Gondola","Jun","Positivos","LR","SIS_MA",3047,3964,1.3009517558254,1.24063239072339,1.36430438752066,"low",-0.300951755825402
"HD Gondola","Mar","Positivos","LR","SIS_MA",1601,2893,1.80699562773267,1.69938171684333,1.92194831136214,"low",-0.806995627732667
"HD Gondola","May","Positivos","LR","SIS_MA",4313,4309,0.999072571296082,0.957551273955959,1.04239409611883,"high",0.000927428703918386
"HD Manica","Apr","Positivos","LR","SIS_MA",3398,5744,1.69040612124779,1.61991633567208,1.76416855756073,"low",-0.690406121247793
"HD Manica","May","Positivos","LR","SIS_MA",2314,2036,0.879861711322385,0.828583545040095,0.934259447859561,"high",0.120138288677615
"HR Nhamatanda","Jun","Positivos","LR","SIS_MA",1137,1428,1.25593667546174,1.16099327348995,1.35888447933064,"medium",-0.255936675461741
"HR Nhamatanda","May","Positivos","LR","SIS_MA",1357,1498,1.1039056742815,1.02504043786106,1.18891983150447,"high",-0.103905674281503
"CS Cheadeia","Feb","Tratados_ACTs","LR","SIS_MA",55,60,1.09090909090909,0.743928337391291,1.60246989119924,"high",-0.0909090909090909
"CS Cheadeia","Jul","Tratados_ACTs","LR","SIS_MA",44,52,1.18181818181818,0.775768063171561,1.80764533102139,"high",-0.181818181818182
"CS Cheadeia","Jun","Tratados_ACTs","LR","SIS_MA",60,60,1,0.687391397473787,1.45477526148141,"high",0
"CS Cheadeia","Mar","Tratados_ACTs","LR","SIS_MA",57,58,1.01754385964912,0.693675545048935,1.4931325792756,"high",-0.0175438596491228
"CS Cheadeia","May","Tratados_ACTs","LR","SIS_MA",59,65,1.10169491525424,0.762464787241217,1.59465378625375,"high",-0.101694915254237
"CS Dondo","Apr","Tratados_ACTs","LR","SIS_MA",664,3105,4.67620481927711,4.29888639693395,5.09260085983141,"low",-3.67620481927711
"CS Dondo","Feb","Tratados_ACTs","LR","SIS_MA",507,966,1.90532544378698,1.70936959715975,2.12573803945465,"low",-0.905325443786982
"CS Dondo","Jul","Tratados_ACTs","LR","SIS_MA",521,1181,2.26679462571977,2.04302577566598,2.51776818515253,"low",-1.26679462571977
"CS Dondo","Jun","Tratados_ACTs","LR","SIS_MA",396,1695,4.28030303030303,3.8344926269132,4.78721748701655,"low",-3.28030303030303
"CS Dondo","Mar","Tratados_ACTs","LR","SIS_MA",356,1308,3.67415730337079,3.26543930445573,4.14254147161948,"low",-2.67415730337079
"CS Dondo","May","Tratados_ACTs","LR","SIS_MA",569,1710,3.00527240773286,2.73169001719027,3.3101128404094,"low",-2.00527240773286
"CS Inchope","Apr","Tratados_ACTs","LR","SIS_MA",978,730,0.74642126789366,0.677257311282299,0.822364185467293,"medium",0.253578732106339
"CS Inchope","Jul","Tratados_ACTs","LR","SIS_MA",563,607,1.07815275310835,0.959745110924354,1.21132548034277,"high",-0.0781527531083481
"CS Inchope","Jun","Tratados_ACTs","LR","SIS_MA",983,723,0.735503560528993,0.667234711589323,0.810462294697185,"medium",0.264496439471007
"CS Inchope","Mar","Tratados_ACTs","LR","SIS_MA",770,582,0.755844155844156,0.677531649870019,0.842854400863931,"medium",0.244155844155844
"CS Inchope","May","Tratados_ACTs","LR","SIS_MA",977,993,1.01637666325486,0.929520149348718,1.11136742042888,"high",-0.0163766632548618
"CS Mafambisse","Apr","Tratados_ACTs","LR","SIS_MA",793,1057,1.33291298865069,1.21450514616944,1.4633226548129,"low",-0.332912988650694
"CS Mafambisse","Feb","Tratados_ACTs","LR","SIS_MA",926,1000,1.07991360691145,0.986581533949128,1.18216873036719,"high",-0.0799136069114471
"CS Mafambisse","Jul","Tratados_ACTs","LR","SIS_MA",815,1048,1.28588957055215,1.17228509471793,1.41088540469231,"medium",-0.285889570552147
"CS Mafambisse","Jun","Tratados_ACTs","LR","SIS_MA",846,1445,1.7080378250591,1.56799802858764,1.86148713809057,"low",-0.708037825059102
"CS Mafambisse","Mar","Tratados_ACTs","LR","SIS_MA",488,647,1.32581967213115,1.17699608883865,1.49421777393506,"medium",-0.325819672131148
"CS Mafambisse","May","Tratados_ACTs","LR","SIS_MA",1113,1476,1.32614555256065,1.22603743159929,1.43474025466508,"low",-0.326145552560647
"CS Mascarenhas","Apr","Tratados_ACTs","LR","SIS_MA",41,279,6.80487804878049,4.89001318839853,9.6910257077805,"low",-5.80487804878049
"CS Mascarenhas","Feb","Tratados_ACTs","LR","SIS_MA",69,199,2.88405797101449,2.18284282513517,3.84984425304153,"low",-1.88405797101449
"CS Mascarenhas","Jul","Tratados_ACTs","LR","SIS_MA",142,338,2.38028169014085,1.95093079172847,2.91654382213734,"low",-1.38028169014085
"CS Mascarenhas","Jun","Tratados_ACTs","LR","SIS_MA",284,458,1.61267605633803,1.38773778589444,1.87663642154028,"low",-0.612676056338028
"CS Mascarenhas","Mar","Tratados_ACTs","LR","SIS_MA",141,258,1.82978723404255,1.48451434145126,2.2629929177601,"low",-0.829787234042553
"CS Mascarenhas","May","Tratados_ACTs","LR","SIS_MA",166,238,1.43373493975904,1.17102517214287,1.75873183772169,"medium",-0.433734939759036
"CS Messica","Apr","Tratados_ACTs","LR","SIS_MA",3583,2404,0.670946134524142,0.636892742881879,0.706726164807019,"low",0.329053865475858
"CS Messica","Feb","Tratados_ACTs","LR","SIS_MA",2872,2967,1.03307799442897,0.981080307973103,1.0878433791943,"high",-0.0330779944289694
"CS Messica","Jul","Tratados_ACTs","LR","SIS_MA",337,1283,3.80712166172107,3.37408353455083,4.30521325333657,"low",-2.80712166172107
"CS Messica","Jun","Tratados_ACTs","LR","SIS_MA",2656,1844,0.694277108433735,0.653877305791798,0.73705363170569,"low",0.305722891566265
"CS Messica","May","Tratados_ACTs","LR","SIS_MA",949,2382,2.5100105374078,2.32710153469954,2.708986714762,"low",-1.5100105374078
"CS Muanza Baixo","Jul","Tratados_ACTs","LR","SIS_MA",104,109,1.04807692307692,0.793744262451901,1.38456360175593,"high",-0.0480769230769231
"CS Muanza Baixo","Jun","Tratados_ACTs","LR","SIS_MA",180,195,1.08333333333333,0.880105754582286,1.33408638487504,"high",-0.0833333333333333
"CS Muanza Baixo","May","Tratados_ACTs","LR","SIS_MA",202,202,1,0.81871443892801,1.22142709649699,"high",0
"CS Muanza Sede","Jul","Tratados_ACTs","LR","SIS_MA",47,186,3.95744680851064,2.86020877022412,5.57285924232836,"low",-2.95744680851064
"CS Muanza Sede","Jun","Tratados_ACTs","LR","SIS_MA",295,453,1.53559322033898,1.3232204041394,1.78420267026549,"low",-0.535593220338983
"CS Muanza Sede","May","Tratados_ACTs","LR","SIS_MA",222,612,2.75675675675676,2.36050937794089,3.22899716610981,"low",-1.75675675675676
"CS Munhava","Apr","Tratados_ACTs","LR","SIS_MA",756,515,0.681216931216931,0.607861180709013,0.762951237446948,"low",0.318783068783069
"CS Munhava","Feb","Tratados_ACTs","LR","SIS_MA",216,561,2.59722222222222,2.21606080270667,3.05284482395837,"low",-1.59722222222222
"CS Munhava","Jul","Tratados_ACTs","LR","SIS_MA",433,525,1.21247113163972,1.06557154701619,1.38018676182966,"high",-0.212471131639723
"CS Munhava","Jun","Tratados_ACTs","LR","SIS_MA",711,807,1.13502109704641,1.02489927765413,1.25718493263991,"high",-0.135021097046413
"CS Munhava","Mar","Tratados_ACTs","LR","SIS_MA",164,337,2.05487804878049,1.70006793638569,2.49184087571885,"low",-1.05487804878049
"CS Munhava","May","Tratados_ACTs","LR","SIS_MA",686,861,1.25510204081633,1.13399075244039,1.38955867157124,"medium",-0.255102040816327
"CS Vila Nova","Apr","Tratados_ACTs","LR","SIS_MA",2022,1974,0.976261127596439,0.917091681282588,1.03923587733441,"high",0.0237388724035608
"CS Vila Nova","Feb","Tratados_ACTs","LR","SIS_MA",1841,2962,1.6089082020641,1.51747340126346,1.70619475316288,"low",-0.608908202064096
"CS Vila Nova","Jun","Tratados_ACTs","LR","SIS_MA",1298,891,0.686440677966102,0.629626264374158,0.748121111637565,"low",0.313559322033898
"CS Vila Nova","Mar","Tratados_ACTs","LR","SIS_MA",1414,3021,2.13649222065064,2.00506421645275,2.27737343748257,"low",-1.13649222065064
"CS Vila Nova","May","Tratados_ACTs","LR","SIS_MA",1417,1661,1.17219477769936,1.09132756739488,1.25918249670437,"high",-0.172194777699365
"Eduardo Mondlane","Apr","Tratados_ACTs","LR","SIS_MA",3404,5850,1.71856639247944,1.64718194457586,1.7932577204903,"low",-0.718566392479436
"Eduardo Mondlane","Feb","Tratados_ACTs","LR","SIS_MA",4862,4261,0.876388317564788,0.84087683290854,0.913373863242863,"high",0.123611682435212
"Eduardo Mondlane","Jul","Tratados_ACTs","LR","SIS_MA",1469,2253,1.53369639210347,1.43548965882566,1.6390022321862,"low",-0.533696392103472
"Eduardo Mondlane","Jun","Tratados_ACTs","LR","SIS_MA",2686,2663,0.991437081161579,0.939343838419561,1.04641598458462,"high",0.00856291883842144
"Eduardo Mondlane","Mar","Tratados_ACTs","LR","SIS_MA",2620,3858,1.47251908396947,1.40087266600904,1.5480140666415,"low",-0.472519083969466
"Eduardo Mondlane","May","Tratados_ACTs","LR","SIS_MA",2582,3466,1.3423702556158,1.2753164529192,1.41308538179459,"low",-0.342370255615802
"HD Gondola","Apr","Tratados_ACTs","LR","SIS_MA",3444,4276,1.24157955865273,1.18681595437377,1.29894128872429,"medium",-0.241579558652729
"HD Gondola","Feb","Tratados_ACTs","LR","SIS_MA",2538,4763,1.87667454688731,1.78804145207828,1.9700533242944,"low",-0.876674546887313
"HD Gondola","Jul","Tratados_ACTs","LR","SIS_MA",2221,3292,1.4822152183701,1.40412178346697,1.56487526136712,"low",-0.482215218370104
"HD Gondola","Jun","Tratados_ACTs","LR","SIS_MA",3122,3897,1.24823830877643,1.19053009488704,1.30882472199001,"medium",-0.248238308776425
"HD Gondola","Mar","Tratados_ACTs","LR","SIS_MA",1811,2891,1.59635560463832,1.50476653218247,1.69386050732345,"low",-0.596355604638321
"HD Gondola","May","Tratados_ACTs","LR","SIS_MA",4385,4309,0.98266818700114,0.941992200069148,1.02509660405558,"high",0.0173318129988598
"HD Manica","Apr","Tratados_ACTs","LR","SIS_MA",3189,3479,1.0909375979931,1.03945793757243,1.14499587980254,"high",-0.0909375979931013
"HD Manica","May","Tratados_ACTs","LR","SIS_MA",2573,2625,1.02020987174504,0.965850430682102,1.07763682357683,"high",-0.0202098717450447
"HR Nhamatanda","Feb","Tratados_ACTs","LR","SIS_MA",555,649,1.16936936936937,1.04247740751491,1.31205048815889,"high",-0.169369369369369
"HR Nhamatanda","Jun","Tratados_ACTs","LR","SIS_MA",1052,1428,1.3574144486692,1.25262661618369,1.47133167250395,"low",-0.357414448669202
"HR Nhamatanda","Mar","Tratados_ACTs","LR","SIS_MA",447,698,1.56152125279642,1.38470783106972,1.76233842919071,"low",-0.561521252796421
"HR Nhamatanda","May","Tratados_ACTs","LR","SIS_MA",1335,1501,1.12434456928839,1.04372589497245,1.21128906707776,"high",-0.12434456928839
"CS Muanza Sede","May","Obitos","LR","SIS_MA",4,3,0.75,0.109863474663122,4.43325988918238,"high",0.25
"HD Gondola","Apr","Obitos","LR","SIS_MA",4,2,0.5,0.045229012149485,3.48877165297535,"high",0.5
"HD Gondola","Feb","Obitos","LR","SIS_MA",5,2,0.4,0.0380901931073364,2.44327878903494,"high",0.6
"HD Gondola","Jul","Obitos","LR","SIS_MA",3,2,0.666666666666667,0.0556818890072143,5.81975657896078,"high",0.333333333333333
"HD Gondola","Jun","Obitos","LR","SIS_MA",4,1,0.25,0.00507640309029595,2.52631610868175,"high",0.75
"HD Gondola","Mar","Obitos","LR","SIS_MA",6,3,0.5,0.0809112102399224,2.34118449087655,"high",0.5
"HR Nhamatanda","Apr","Obitos","LR","SIS_MA",1,4,4,0.395833283318533,196.989872989321,"high",-3
"HR Nhamatanda","Jun","Obitos","LR","SIS_MA",1,1,1,0.0127393670836666,78.4968353162628,"high",0
"HR Nhamatanda","Mar","Obitos","LR","SIS_MA",1,3,3,0.240880227829262,157.492088274811,"high",-2
