"district","Mes","indicator","instrument1","instrument2","num1","num2","rate_ratio","lo","hi","data_quality","concordance_oldversion"
"Gondola","May","Testados","LR","NEP_FISICO",6519,11383,1.74612670655008,1.69362014937335,1.80037466758367,"low",-0.746126706550084
"Manica","Apr","Testados","LR","NEP_FISICO",11004,12318,1.11941112322792,1.09091007953124,1.14866747313912,"high",-0.119411123227917
"Manica","Jul","Testados","LR","NEP_FISICO",3352,6634,1.9791169451074,1.89830865242222,2.06365991712465,"low",-0.979116945107399
"Manica","Mar","Testados","LR","NEP_FISICO",3350,3251,0.97044776119403,0.924447998545612,1.01872743919483,"high",0.0295522388059701
"Manica","May","Testados","LR","NEP_FISICO",5977,9891,1.65484356700686,1.60238554663591,1.70912791730976,"low",-0.65484356700686
"Muanza","Apr","Testados","LR","NEP_FISICO",1080,1348,1.24814814814815,1.15127927689356,1.35341351446513,"medium",-0.248148148148148
"Muanza","Jul","Testados","LR","NEP_FISICO",392,689,1.75765306122449,1.55042171029194,1.99479565969592,"low",-0.75765306122449
"Muanza","Jun","Testados","LR","NEP_FISICO",787,1055,1.34053367217281,1.22115637714968,1.4720529041429,"low",-0.340533672172808
"Muanza","Mar","Testados","LR","NEP_FISICO",723,868,1.20055325034578,1.08647576096172,1.32691409778593,"high",-0.200553250345781
"Muanza","May","Testados","LR","NEP_FISICO",655,1093,1.66870229007634,1.51327773817135,1.84121121335429,"low",-0.668702290076336
"Nhamatanda","Apr","Testados","LR","NEP_FISICO",3753,3774,1.00559552358114,0.960916395311545,1.05235358238456,"high",-0.00559552358113509
"Nhamatanda","Feb","Testados","LR","NEP_FISICO",1876,2324,1.23880597014925,1.16518812626243,1.31720737834599,"medium",-0.238805970149254
"Nhamatanda","Jul","Testados","LR","NEP_FISICO",2722,2342,0.860396767083027,0.813809320032026,0.909598312152224,"high",0.139603232916973
"Nhamatanda","Jun","Testados","LR","NEP_FISICO",2710,3443,1.27047970479705,1.20776442193976,1.33655367717203,"low",-0.270479704797048
"Nhamatanda","Mar","Testados","LR","NEP_FISICO",2195,2111,0.961731207289294,0.905522727090631,1.02141062321551,"high",0.0382687927107061
"Nhamatanda","May","Testados","LR","NEP_FISICO",3242,3667,1.13109191856878,1.07859643772434,1.18618352901917,"high",-0.131091918568785
"Beira","Apr","Positivos","LR","NEP_FISICO",799,859,1.07509386733417,0.97521911299377,1.18530018870499,"high",-0.0750938673341677
"Beira","Feb","Positivos","LR","NEP_FISICO",288,776,2.69444444444444,2.35060337409663,3.09543319263479,"low",-1.69444444444444
"Beira","Jul","Positivos","LR","NEP_FISICO",578,878,1.51903114186851,1.36607952254694,1.69010629500279,"low",-0.519031141868512
"Beira","Jun","Positivos","LR","NEP_FISICO",1004,1274,1.26892430278884,1.16726983500357,1.37971945754826,"medium",-0.268924302788845
"Beira","Mar","Positivos","LR","NEP_FISICO",312,980,3.14102564102564,2.76247241552621,3.57934966873144,"low",-2.14102564102564
"Beira","May","Positivos","LR","NEP_FISICO",856,1076,1.25700934579439,1.14801680375078,1.37667579659543,"medium",-0.257009345794392
"Chimoio","Apr","Positivos","LR","NEP_FISICO",5399,8908,1.64993517318022,1.59491057504666,1.70697818808436,"low",-0.649935173180219
"Chimoio","Feb","Positivos","LR","NEP_FISICO",7030,7587,1.07923186344239,1.04463875888667,1.11498173246884,"high",-0.0792318634423898
"Chimoio","Jul","Positivos","LR","NEP_FISICO",2121,3148,1.48420556341348,1.40424631532811,1.56895297410979,"low",-0.484205563413484
"Chimoio","Jun","Positivos","LR","NEP_FISICO",4010,4244,1.05835411471322,1.01340390334603,1.10531284551602,"high",-0.058354114713217
"Chimoio","Mar","Positivos","LR","NEP_FISICO",4407,6861,1.5568413886998,1.4988161267823,1.61723984188968,"low",-0.556841388699796
"Chimoio","May","Positivos","LR","NEP_FISICO",4051,5530,1.36509503826216,1.31063103400836,1.42191313920007,"low",-0.365095038262158
"Dondo","Apr","Positivos","LR","NEP_FISICO",1464,4174,2.85109289617486,2.68565071742634,3.02803829094588,"low",-1.85109289617486
"Dondo","Feb","Positivos","LR","NEP_FISICO",1445,2656,1.83806228373702,1.72333666925745,1.96103119319855,"low",-0.838062283737024
"Dondo","Jul","Positivos","LR","NEP_FISICO",1338,2248,1.68011958146487,1.5694746847661,1.79909861002221,"low",-0.680119581464873
"Dondo","Jun","Positivos","LR","NEP_FISICO",1236,2576,2.08414239482201,1.94672072405055,2.23218631383439,"low",-1.08414239482201
"Dondo","Mar","Positivos","LR","NEP_FISICO",847,1959,2.31286894923259,2.13266445992211,2.50996069803966,"low",-1.31286894923259
"Dondo","May","Positivos","LR","NEP_FISICO",1591,3052,1.91829038340666,1.80488285070525,2.03942343996225,"low",-0.918290383406662
"Gondola","Apr","Positivos","LR","NEP_FISICO",4080,4996,1.22450980392157,1.17466370874283,1.27652660395099,"medium",-0.224509803921569
"Gondola","Feb","Positivos","LR","NEP_FISICO",1879,5332,2.83767961681746,2.69180501017711,2.99246327587518,"low",-1.83767961681746
"Gondola","Jul","Positivos","LR","NEP_FISICO",2781,3924,1.41100323624595,1.34374606493481,1.48177752664113,"low",-0.411003236245955
"Gondola","Jun","Positivos","LR","NEP_FISICO",4033,4767,1.18199851227374,1.13322009975222,1.23292211661714,"medium",-0.181998512273742
"Gondola","Mar","Positivos","LR","NEP_FISICO",1927,3475,1.80332122470161,1.70517960648137,1.90754127612196,"low",-0.803321224701609
"Gondola","May","Positivos","LR","NEP_FISICO",5168,5302,1.02592879256966,0.98717978055505,1.06620382835125,"high",-0.0259287925696594
"Manica","Apr","Positivos","LR","NEP_FISICO",6999,8074,1.1535933704815,1.11711267326016,1.19128721704019,"medium",-0.153593370481497
"Manica","Jul","Positivos","LR","NEP_FISICO",1275,4041,3.16941176470588,2.97527158304893,3.37799409398658,"low",-2.16941176470588
"Manica","Mar","Positivos","LR","NEP_FISICO",4050,8229,2.03185185185185,1.95658947379886,2.11026486942194,"low",-1.03185185185185
"Manica","May","Positivos","LR","NEP_FISICO",3270,6943,2.12324159021407,2.03648912584749,2.21403630222521,"low",-1.12324159021407
"Muanza","Apr","Positivos","LR","NEP_FISICO",481,593,1.23284823284823,1.09129449156594,1.39331414940102,"high",-0.232848232848233
"Muanza","Jul","Positivos","LR","NEP_FISICO",184,295,1.60326086956522,1.32914454610336,1.93802398951906,"low",-0.603260869565217
"Muanza","Jun","Positivos","LR","NEP_FISICO",475,647,1.36210526315789,1.20810509078279,1.53660145452577,"low",-0.362105263157895
"Muanza","Mar","Positivos","LR","NEP_FISICO",334,394,1.17964071856287,1.01702382173259,1.36889573897415,"high",-0.179640718562874
"Muanza","May","Positivos","LR","NEP_FISICO",296,612,2.06756756756757,1.79674714242688,2.38343096249478,"low",-1.06756756756757
"Nhamatanda","Apr","Positivos","LR","NEP_FISICO",1105,1139,1.03076923076923,0.948062378340028,1.12072117309815,"high",-0.0307692307692308
"Nhamatanda","Feb","Positivos","LR","NEP_FISICO",55,60,1.09090909090909,0.743928337391291,1.60246989119924,"high",-0.0909090909090909
"Nhamatanda","Jul","Positivos","LR","NEP_FISICO",1093,1002,0.916742909423605,0.840589484496833,0.999713232124344,"high",0.0832570905763952
"Nhamatanda","Jun","Positivos","LR","NEP_FISICO",1199,1488,1.24103419516264,1.14936201284752,1.34023194228264,"medium",-0.241034195162636
